timestamp,severity,source,category,description,src_ip,dst_ip,dst_port,username,hostname,url,http_method,http_status,bytes_in,bytes_out,action,event_id,label
2026-01-17T03:12:02,critical,wazuh,authentication,Authentication anomaly,57.178.199.34,10.0.0.30,443,analyst,proxy01,,,0,0.0,0.0,failed,a-1287-6,1
2026-01-17T03:12:10,high,suricata,authentication,Repeated connection failure,57.178.199.34,10.0.0.30,443,david,web02,,,0,0.0,0.0,failed,a-1287-4,1
2026-01-17T03:12:23,critical,suricata,authentication,Authentication anomaly,57.178.199.34,10.0.0.30,22,admin,mail01,,,0,0.0,0.0,failed,a-1287-15,1
2026-01-17T03:12:38,medium,web,authentication,Authentication anomaly,57.178.199.34,10.0.0.30,3389,bob,app01,,,0,0.0,0.0,failed,a-1287-10,1
2026-01-17T03:12:38,high,suricata,authentication,Repeated connection failure,57.178.199.34,10.0.0.30,443,admin,app01,,,0,0.0,0.0,failed,a-1287-12,0
2026-01-17T03:12:55,critical,suricata,authentication,Security event observed,57.178.199.34,10.0.0.30,3389,service_web,web02,,,0,0.0,0.0,failed,a-1287-11,0
2026-01-17T03:13:06,high,suricata,authentication,Security event observed,57.178.199.34,10.0.0.30,443,fatima,db01,,,0,0.0,0.0,failed,a-1287-8,1
2026-01-17T03:13:09,high,web,authentication,Authentication anomaly,57.178.199.34,10.0.0.30,3389,analyst,web02,,,0,0.0,0.0,failed,a-1287-13,1
2026-01-17T03:13:26,medium,suricata,authentication,Security event observed,57.178.199.34,10.0.0.30,22,admin,web01,,,0,0.0,0.0,failed,a-1287-9,1
2026-01-17T03:13:58,medium,web,authentication,Authentication anomaly,57.178.199.34,10.0.0.30,443,david,web02,,,0,0.0,0.0,failed,a-1287-14,1
2026-01-17T03:18:36,medium,web,web_access,Normal application request,222.35.202.230,10.0.0.10,443,fatima,db01,/services,GET,200,953.16,24558.75,logged,n-1288-0,0
2026-01-17T03:20:06,low,cloudflare,web_error,Application returned an error,79.148.45.30,10.0.0.10,443,bob,app01,/assets/app.js,GET,200,2762.69,17110.2,logged,n-1288-1,0
2026-01-17T03:20:42,low,wazuh,process,Normal login event,160.195.224.1,10.0.0.10,3306,bob,db01,,,0,1604.5,5878.52,logged,n-1288-2,0
2026-01-17T03:21:42,low,wazuh,network,Normal login event,78.220.122.10,10.0.0.10,80,charlie,web02,,,0,479.3,7574.98,success,n-1288-3,0
2026-01-17T03:23:44,low,suricata,authentication,Successful user authentication,18.103.124.97,10.0.0.10,53,service_web,web01,,,0,984.08,1868.58,allowed,n-1288-4,0
2026-01-17T03:35:51,medium,web,web_error,Normal application request,201.134.233.211,10.0.0.10,443,david,db01,/api/properties,PUT,200,1322.71,12805.77,logged,n-1289-0,0
2026-01-17T03:36:54,medium,cloudflare,waf_event,Network event observed,75.240.3.15,10.0.0.10,443,analyst,mail01,/logout,POST,200,3909.94,362.64,allowed,n-1289-1,0
2026-01-17T03:37:03,medium,web,web_access,Endpoint activity observed,217.151.87.79,10.0.0.10,443,bob,app01,/services,POST,200,4518.34,10804.48,served,n-1289-2,0
2026-01-17T03:38:56,low,cloudflare,web_access,Authentication event,51.26.33.12,10.0.0.10,443,fatima,app01,/assets/app.js,GET,400,608.65,19671.74,logged,n-1289-5,1
2026-01-17T03:38:57,low,suricata,process,Scheduled maintenance,117.86.164.224,10.0.0.10,443,alice,proxy01,,,0,460.98,413.5,logged,n-1289-3,0
2026-01-17T03:42:15,medium,suricata,system,Normal login event,19.83.222.59,10.0.0.10,80,analyst,db01,,,0,586.73,8395.96,success,n-1289-4,0
2026-01-17T03:42:45,low,wazuh,process,Normal database connection,153.61.203.178,10.0.0.10,22,charlie,mail01,,,0,2224.94,7672.17,logged,n-1289-6,0
2026-01-17T03:49:44,low,web,web_error,Normal application request,109.28.207.233,10.0.0.10,443,bob,mail01,/search,GET,200,3217.64,21491.51,served,n-1289-7,0
2026-01-17T04:11:53,low,web,web_access,Request rejected by policy,131.83.14.205,10.0.0.10,443,alice,proxy01,/properties,GET,200,1197.14,19448.77,served,n-1290-0,0
2026-01-17T04:12:15,low,suricata,system,Normal login event,55.103.228.129,10.0.0.10,53,david,web02,,,0,551.01,5344.55,success,n-1290-1,0
2026-01-17T04:31:20,medium,web,waf_event,Application security event,125.106.81.16,10.0.0.10,443,bob,proxy01,/properties,GET,200,2807.82,23940.66,allowed,n-1291-0,0
2026-01-17T04:31:34,low,wazuh,process,Normal process activity,120.85.181.96,10.0.0.10,22,david,web01,,,0,3018.6,5481.12,allowed,n-1291-1,0
2026-01-17T04:34:16,low,web,web_error,Application security event,28.71.173.199,10.0.0.10,443,bob,proxy01,/sitemap.xml,GET,200,1127.49,12362.96,served,n-1291-4,0
2026-01-17T04:34:48,medium,web,web_error,Normal application request,119.57.152.93,10.0.0.10,443,charlie,db01,/services,GET,200,563.08,9630.68,logged,n-1291-2,0
2026-01-17T04:35:38,medium,web,web_access,Application returned an error,13.134.22.2,10.0.0.10,443,service_web,web02,/properties/123,POST,200,3594.08,17468.49,served,n-1291-3,0
2026-01-17T04:36:07,low,web,waf_event,Authentication event,186.226.103.57,10.0.0.10,443,charlie,web01,/api/search,GET,200,4141.32,16816.17,allowed,n-1291-7,0
2026-01-17T04:38:50,low,suricata,authentication,Normal database connection,44.202.164.137,10.0.0.10,443,charlie,proxy01,,,0,2757.53,2216.48,success,n-1291-6,0
2026-01-17T04:40:55,low,web,web_error,Normal application request,25.193.73.72,10.0.0.10,443,charlie,web02,/search,GET,200,967.12,10809.92,allowed,n-1291-5,0
2026-01-17T04:48:58,low,web,web_error,Network event observed,23.50.115.63,10.0.0.10,443,charlie,app01,/api/properties,POST,200,2008.23,7469.36,allowed,n-1292-0,0
2026-01-17T04:50:40,medium,wazuh,authentication,Normal network connection,47.254.186.254,10.0.0.10,53,bob,app01,,,0,3045.84,2308.26,success,n-1292-1,0
2026-01-17T05:07:05,medium,wazuh,authentication,Scheduled maintenance,91.33.27.174,10.0.0.10,22,charlie,app01,,,0,1244.17,2651.86,logged,n-1293-0,0
2026-01-17T05:07:44,medium,wazuh,network,Successful user authentication,214.44.160.232,10.0.0.10,3306,analyst,app01,,,0,990.72,6148.48,success,n-1293-1,0
2026-01-17T05:08:41,low,web,web_error,Request rejected by policy,207.237.212.111,10.0.0.10,443,alice,db01,/fr/properties,GET,200,1185.67,12888.67,allowed,n-1293-2,0
2026-01-17T05:24:24,critical,suricata,authentication,Security event observed,104.132.246.121,10.0.0.20,22,bob,proxy01,,,0,0.0,0.0,failed,a-1294-0,1
2026-01-17T05:24:30,high,suricata,authentication,Authentication anomaly,104.132.246.121,10.0.0.20,443,alice,db01,,,0,0.0,0.0,failed,a-1294-2,1
2026-01-17T05:24:33,critical,web,authentication,Security event observed,104.132.246.121,10.0.0.20,22,bob,app01,,,0,0.0,0.0,failed,a-1294-3,1
2026-01-17T05:24:35,medium,web,authentication,Authentication anomaly,104.132.246.121,10.0.0.20,22,david,web02,,,0,0.0,0.0,failed,a-1294-1,1
2026-01-17T05:24:56,medium,suricata,authentication,Authentication anomaly,104.132.246.121,10.0.0.20,3389,service_web,proxy01,,,0,0.0,0.0,failed,a-1294-4,0
2026-01-17T05:24:59,medium,web,authentication,Repeated connection failure,104.132.246.121,10.0.0.20,22,emma,db01,,,0,0.0,0.0,failed,a-1294-7,1
2026-01-17T05:25:00,medium,wazuh,authentication,Authentication anomaly,104.132.246.121,10.0.0.20,22,admin,proxy01,,,0,0.0,0.0,failed,a-1294-9,1
2026-01-17T05:25:04,high,web,authentication,Security event observed,104.132.246.121,10.0.0.20,22,analyst,proxy01,,,0,0.0,0.0,failed,a-1294-8,1
2026-01-17T05:25:06,critical,wazuh,authentication,Repeated connection failure,104.132.246.121,10.0.0.20,22,bob,web02,,,0,0.0,0.0,failed,a-1294-6,1
2026-01-17T05:25:08,medium,suricata,authentication,Authentication anomaly,104.132.246.121,10.0.0.20,22,admin,mail01,,,0,0.0,0.0,failed,a-1294-11,1
2026-01-17T05:25:19,high,wazuh,authentication,Authentication anomaly,104.132.246.121,10.0.0.20,443,analyst,proxy01,,,0,0.0,0.0,failed,a-1294-5,1
2026-01-17T05:25:48,medium,web,authentication,Repeated connection failure,104.132.246.121,10.0.0.20,22,admin,app01,,,0,0.0,0.0,failed,a-1294-12,1
2026-01-17T05:26:04,critical,web,authentication,Repeated connection failure,104.132.246.121,10.0.0.20,443,bob,web01,,,0,0.0,0.0,failed,a-1294-10,1
2026-01-17T05:27:00,high,suricata,authentication,Repeated connection failure,104.132.246.121,10.0.0.20,443,emma,web01,,,0,0.0,0.0,failed,a-1294-13,1
2026-01-17T05:42:18,medium,wazuh,authentication,Successful user authentication,18.25.55.72,10.0.0.10,443,analyst,app01,,,0,665.29,8628.05,success,n-1295-0,0
2026-01-17T05:43:25,low,wazuh,network,Normal process activity,77.239.61.52,10.0.0.10,22,service_web,proxy01,,,0,831.73,1470.84,allowed,n-1295-1,0
2026-01-17T05:45:48,low,cloudflare,web_error,Normal application request,143.213.34.48,10.0.0.10,443,emma,db01,/logout,GET,200,248.98,13695.53,allowed,n-1295-2,0
2026-01-17T06:12:26,medium,web,web_access,Unusual request pattern,126.226.13.155,10.0.0.10,443,emma,web02,/login,GET,400,1520.1,5452.13,allowed,n-1296-0,0
2026-01-17T06:12:37,low,web,waf_event,Endpoint activity observed,154.205.216.239,10.0.0.10,443,service_web,app01,/properties,GET,200,1000.09,11393.93,allowed,n-1296-1,0
2026-01-17T06:13:59,low,suricata,authentication,Successful user authentication,102.147.55.175,10.0.0.10,3306,fatima,app01,,,0,4274.56,2818.49,logged,n-1296-3,0
2026-01-17T06:15:42,low,web,web_access,Application security event,47.73.49.65,10.0.0.10,443,analyst,web02,/properties/456,POST,200,2011.71,14486.55,served,n-1296-2,0
2026-01-17T06:15:50,low,wazuh,process,Successful user authentication,55.231.230.236,10.0.0.10,22,charlie,mail01,,,0,704.88,8151.99,allowed,n-1296-4,0
2026-01-17T06:20:36,high,web,web_error,Authentication event,189.247.204.143,10.0.0.10,443,fatima,web01,/,GET,200,2862.38,17079.74,allowed,n-1296-5,0
2026-01-17T06:21:44,medium,suricata,authentication,Normal network connection,152.87.73.36,10.0.0.10,80,analyst,web02,,,0,1808.64,9065.47,allowed,n-1296-6,0
2026-01-17T06:21:46,low,suricata,system,Normal login event,104.19.27.125,10.0.0.10,80,alice,web02,,,0,4176.44,56.52,logged,n-1296-7,0
2026-01-17T06:38:43,low,suricata,system,Normal network connection,51.5.52.246,10.0.0.10,53,alice,proxy01,,,0,4741.21,2198.65,logged,n-1297-0,0
2026-01-17T06:40:15,low,cloudflare,web_error,Normal application request,212.77.16.99,10.0.0.10,443,alice,web02,/search,POST,200,838.89,22597.18,allowed,n-1297-1,0
2026-01-17T06:41:33,low,suricata,system,Successful user authentication,133.33.192.151,10.0.0.10,3306,service_web,app01,,,0,4999.62,1816.97,success,n-1297-2,0
2026-01-17T06:42:58,low,wazuh,authentication,Normal login event,156.18.240.74,10.0.0.10,53,admin,mail01,,,0,4442.73,2019.46,success,n-1297-3,0
2026-01-17T07:07:04,low,wazuh,system,Scheduled maintenance,185.191.201.176,10.0.0.10,53,david,db01,,,0,1976.74,3332.55,success,n-1298-0,0
2026-01-17T07:07:50,low,cloudflare,web_access,Unusual request pattern,173.131.32.100,10.0.0.10,443,analyst,proxy01,/api/search,GET,429,1958.32,10877.43,logged,n-1298-1,0
2026-01-17T07:07:52,low,web,web_access,Endpoint activity observed,155.112.191.227,10.0.0.10,443,alice,mail01,/,GET,200,4283.27,18184.71,allowed,n-1298-2,0
2026-01-17T07:30:17,low,web,waf_event,Normal application request,201.71.166.193,10.0.0.10,443,fatima,mail01,/search,GET,200,2365.34,22418.05,served,n-1299-0,0
2026-01-17T07:31:02,medium,suricata,authentication,Normal process activity,140.219.196.48,10.0.0.10,3306,david,mail01,,,0,3169.07,4684.86,allowed,n-1299-3,0
2026-01-17T07:31:07,low,wazuh,process,Normal process activity,89.203.233.24,10.0.0.10,53,service_web,db01,,,0,1443.76,8864.61,success,n-1299-2,0
2026-01-17T07:31:20,medium,wazuh,process,Normal database connection,97.81.7.50,10.0.0.10,3306,service_web,app01,,,0,105.47,9702.9,allowed,n-1299-1,0
2026-01-17T07:32:12,low,wazuh,system,Normal network connection,218.246.86.16,10.0.0.10,22,bob,web02,,,0,1138.93,4412.01,logged,n-1299-5,0
2026-01-17T07:33:53,medium,web,waf_event,Normal application request,219.6.80.167,10.0.0.10,443,fatima,db01,/logout,GET,500,2481.95,15218.26,served,n-1299-4,0
2026-01-17T07:42:17,low,wazuh,authentication,Normal network connection,43.195.100.1,10.0.0.10,3306,emma,proxy01,,,0,2515.49,3117.09,allowed,n-1299-6,0
2026-01-17T07:56:42,low,cloudflare,waf_event,Authentication event,113.43.49.120,10.0.0.10,443,david,web02,/properties/123,GET,200,3705.89,16774.03,logged,n-1300-0,0
2026-01-17T07:57:34,low,wazuh,process,Scheduled maintenance,40.214.203.140,10.0.0.10,3306,emma,proxy01,,,0,301.0,1446.42,logged,n-1300-2,0
2026-01-17T07:58:36,low,web,web_error,Endpoint activity observed,96.130.42.142,10.0.0.10,443,fatima,proxy01,/about,POST,200,1978.27,3455.16,served,n-1300-1,0
2026-01-17T07:58:42,low,cloudflare,web_access,Network event observed,172.164.136.220,10.0.0.10,443,analyst,db01,/api/search,GET,200,2195.59,15232.14,allowed,n-1300-4,0
2026-01-17T08:00:57,medium,cloudflare,waf_event,Normal application request,35.61.126.208,10.0.0.10,443,emma,web02,/contact,GET,200,364.99,17309.41,allowed,n-1300-3,0
2026-01-17T08:02:32,medium,cloudflare,web_access,Unusual request pattern,165.18.7.137,10.0.0.10,443,alice,web01,/api/properties,GET,301,3496.37,2672.23,logged,n-1300-5,0
2026-01-17T08:02:42,medium,wazuh,system,Scheduled maintenance,197.153.78.123,10.0.0.10,22,alice,proxy01,,,0,3308.92,3243.45,logged,n-1300-6,0
2026-01-17T08:09:53,medium,wazuh,authentication,Scheduled maintenance,93.133.89.3,10.0.0.10,443,david,web02,,,0,2486.94,6782.19,success,n-1300-7,0
2026-01-17T08:22:07,low,web,web_access,Authentication event,57.29.148.38,10.0.0.10,443,emma,app01,/contact,GET,301,1428.65,13145.55,logged,n-1301-0,0
2026-01-17T08:23:22,low,web,waf_event,Application security event,212.182.84.20,10.0.0.10,443,charlie,db01,/assets/app.js,GET,200,4403.47,9076.58,logged,n-1301-3,0
2026-01-17T08:23:55,low,web,web_access,Request rejected by policy,129.95.250.8,10.0.0.10,443,bob,app01,/sitemap.xml,GET,403,226.72,15265.03,allowed,n-1301-1,0
2026-01-17T08:24:55,low,cloudflare,web_access,Application returned an error,22.16.210.253,10.0.0.10,443,alice,db01,/login,POST,200,4038.8,8983.46,served,n-1301-2,0
2026-01-17T08:24:55,low,web,web_access,Authentication event,90.242.244.38,10.0.0.10,443,david,proxy01,/,GET,200,3919.29,13304.6,served,n-1301-4,0
2026-01-17T08:29:32,low,wazuh,process,Scheduled maintenance,23.61.42.234,10.0.0.10,22,bob,proxy01,,,0,867.45,9941.0,success,n-1301-5,0
2026-01-17T08:30:25,low,suricata,network,Normal database connection,66.71.101.221,10.0.0.10,53,service_web,mail01,,,0,1062.63,4191.78,logged,n-1301-6,0
2026-01-17T08:34:29,low,web,web_access,Normal application request,157.238.76.13,10.0.0.10,443,bob,app01,/api/search,GET,200,4701.77,5657.32,served,n-1301-7,0
2026-01-17T09:00:27,medium,wazuh,network,Unusual network probing observed,170.118.133.101,10.0.0.10,110,,mail01,,,0,0.0,0.0,observed,a-1302-0,1
2026-01-17T09:00:32,medium,suricata,network,Unusual network probing observed,170.118.133.101,10.0.0.10,1433,,db01,,,0,0.0,0.0,observed,a-1302-1,1
2026-01-17T09:00:37,medium,wazuh,network,Multiple connection attempts,170.118.133.101,10.0.0.10,3389,,web02,,,0,0.0,0.0,observed,a-1302-2,1
2026-01-17T09:00:51,medium,wazuh,network,Network discovery pattern detected,170.118.133.101,10.0.0.10,80,,web02,,,0,0.0,0.0,observed,a-1302-3,1
2026-01-17T09:00:51,medium,suricata,network,Unusual network probing observed,170.118.133.101,10.0.0.10,53,,proxy01,,,0,0.0,0.0,observed,a-1302-8,1
2026-01-17T09:00:55,medium,wazuh,network,Unusual network probing observed,170.118.133.101,10.0.0.10,22,,proxy01,,,0,0.0,0.0,observed,a-1302-4,1
2026-01-17T09:00:57,medium,wazuh,network,Unusual network probing observed,170.118.133.101,10.0.0.10,5432,,db01,,,0,0.0,0.0,observed,a-1302-6,1
2026-01-17T09:01:02,high,wazuh,network,Network discovery pattern detected,170.118.133.101,10.0.0.10,3306,,db01,,,0,0.0,0.0,observed,a-1302-5,1
2026-01-17T09:01:23,medium,suricata,network,Network event observed,170.118.133.101,10.0.0.10,5985,,mail01,,,0,0.0,0.0,observed,a-1302-7,1
2026-01-17T09:22:12,low,wazuh,network,Scheduled maintenance,193.11.210.181,10.0.0.10,22,service_web,web01,,,0,4958.13,7501.55,allowed,n-1303-0,0
2026-01-17T09:37:46,low,cloudflare,web_error,Request rejected by policy,78.205.95.160,10.0.0.10,443,david,web01,/contact,GET,302,1776.28,2126.95,allowed,n-1304-0,0
2026-01-17T09:39:46,low,wazuh,authentication,Normal login event,26.124.81.147,10.0.0.10,80,david,web01,,,0,1264.35,870.89,allowed,n-1304-1,0
2026-01-17T09:40:22,low,web,web_error,Request rejected by policy,31.237.81.134,10.0.0.10,443,fatima,proxy01,/properties,GET,200,3304.43,12539.65,served,n-1304-2,0
2026-01-17T09:41:46,medium,wazuh,system,Normal process activity,185.103.222.27,10.0.0.10,3306,fatima,app01,,,0,4763.65,3057.66,success,n-1304-6,0
2026-01-17T09:41:55,low,cloudflare,waf_event,Normal application request,145.148.2.111,10.0.0.10,443,service_web,db01,/logout,POST,200,2680.84,16809.66,allowed,n-1304-3,0
2026-01-17T09:44:54,low,suricata,system,Successful user authentication,157.116.118.22,10.0.0.10,443,fatima,app01,,,0,2487.35,6737.57,logged,n-1304-4,0
2026-01-17T09:44:56,medium,suricata,process,Normal network connection,14.59.46.191,10.0.0.10,443,bob,mail01,,,0,4867.45,612.36,allowed,n-1304-5,0
2026-01-17T10:03:42,critical,wazuh,authentication,Suspicious application activity,196.162.217.193,10.0.0.30,445,alice,web01,,,0,0.0,0.0,detected,a-1305-0,1
2026-01-17T10:03:56,critical,wazuh,authentication,Suspicious application activity,196.162.217.193,10.0.0.30,445,admin,mail01,,,0,0.0,0.0,denied,a-1305-2,1
2026-01-17T10:03:58,critical,wazuh,authentication,Suspicious application activity,196.162.217.193,10.0.0.30,445,analyst,web02,,,0,0.0,0.0,failed,a-1305-1,0
2026-01-17T10:04:18,high,wazuh,authentication,Request blocked by security policy,196.162.217.193,10.0.0.30,3389,analyst,web01,,,0,0.0,0.0,failed,a-1305-4,1
2026-01-17T10:04:30,critical,wazuh,authentication,Repeated connection failures,196.162.217.193,10.0.0.30,3389,analyst,db01,,,0,0.0,0.0,detected,a-1305-3,1
2026-01-17T10:05:07,critical,wazuh,authentication,Abnormal authentication activity,196.162.217.193,10.0.0.30,389,charlie,app01,,,0,0.0,0.0,detected,a-1305-5,1
2026-01-17T10:19:58,critical,suricata,authentication,Security event observed,131.13.200.19,10.0.0.20,3389,charlie,app01,,,0,0.0,0.0,failed,a-1306-0,1
2026-01-17T10:20:01,critical,suricata,authentication,Repeated connection failure,131.13.200.19,10.0.0.20,22,emma,mail01,,,0,0.0,0.0,failed,a-1306-1,1
2026-01-17T10:20:04,critical,wazuh,authentication,Repeated connection failure,131.13.200.19,10.0.0.20,22,emma,db01,,,0,0.0,0.0,failed,a-1306-2,1
2026-01-17T10:20:16,critical,suricata,authentication,Authentication anomaly,131.13.200.19,10.0.0.20,443,david,web01,,,0,0.0,0.0,failed,a-1306-3,1
2026-01-17T10:20:16,high,suricata,authentication,Security event observed,131.13.200.19,10.0.0.20,443,emma,web02,,,0,0.0,0.0,failed,a-1306-6,1
2026-01-17T10:20:26,medium,web,authentication,Repeated connection failure,131.13.200.19,10.0.0.20,22,admin,mail01,,,0,0.0,0.0,failed,a-1306-4,1
2026-01-17T10:20:28,high,suricata,authentication,Authentication anomaly,131.13.200.19,10.0.0.20,22,analyst,db01,,,0,0.0,0.0,failed,a-1306-5,1
2026-01-17T10:20:42,medium,suricata,authentication,Security event observed,131.13.200.19,10.0.0.20,22,service_web,app01,,,0,0.0,0.0,failed,a-1306-11,1
2026-01-17T10:20:46,medium,wazuh,authentication,Repeated connection failure,131.13.200.19,10.0.0.20,3389,emma,db01,,,0,0.0,0.0,failed,a-1306-8,1
2026-01-17T10:20:47,medium,suricata,authentication,Security event observed,131.13.200.19,10.0.0.20,22,service_web,mail01,,,0,0.0,0.0,failed,a-1306-7,1
2026-01-17T10:21:01,high,wazuh,authentication,Repeated connection failure,131.13.200.19,10.0.0.20,3389,alice,web02,,,0,0.0,0.0,failed,a-1306-9,1
2026-01-17T10:21:22,medium,web,authentication,Security event observed,131.13.200.19,10.0.0.20,443,admin,mail01,,,0,0.0,0.0,failed,a-1306-12,1
2026-01-17T10:21:38,medium,web,authentication,Security event observed,131.13.200.19,10.0.0.20,443,service_web,db01,,,0,0.0,0.0,failed,a-1306-10,1
2026-01-17T10:50:40,medium,web,web_error,Authentication event,48.213.250.182,10.0.0.10,443,fatima,db01,/logout,GET,200,2459.97,18894.93,logged,n-1307-0,0
2026-01-17T10:51:06,medium,web,web_error,Application returned an error,222.68.107.221,10.0.0.10,443,alice,web01,/api/search,GET,301,3582.19,10442.71,served,n-1307-1,0
2026-01-17T10:54:57,low,web,waf_event,Unusual request pattern,186.40.100.145,10.0.0.10,443,david,web01,/logout,GET,200,1277.14,1466.09,logged,n-1308-0,0
2026-01-17T10:55:59,low,wazuh,process,Normal login event,185.5.197.174,10.0.0.10,80,charlie,db01,,,0,4313.47,7440.94,success,n-1308-1,0
2026-01-17T10:57:09,medium,suricata,network,Successful user authentication,175.247.8.202,10.0.0.10,22,analyst,proxy01,,,0,1725.26,7683.14,success,n-1308-2,0
2026-01-17T11:11:52,low,wazuh,network,Normal login event,48.47.10.157,10.0.0.10,80,alice,web02,,,0,3522.33,2731.83,success,n-1309-0,0
2026-01-17T11:12:18,low,wazuh,process,Normal login event,24.196.240.173,10.0.0.10,22,emma,web02,,,0,1078.87,6529.27,allowed,n-1309-2,0
2026-01-17T11:12:22,low,web,web_access,Network event observed,51.152.17.242,10.0.0.10,443,admin,app01,/search,GET,200,1771.07,3214.62,served,n-1309-1,0
2026-01-17T11:12:40,medium,suricata,process,Normal login event,31.129.238.1,10.0.0.10,3306,service_web,db01,,,0,3365.86,3368.68,success,n-1309-4,0
2026-01-17T11:14:46,low,cloudflare,web_error,Endpoint activity observed,119.58.107.183,10.0.0.10,443,emma,mail01,/sitemap.xml,GET,200,3654.71,15536.79,logged,n-1309-3,0
2026-01-17T11:21:17,medium,web,web_access,Unusual request pattern,177.11.137.154,10.0.0.10,443,fatima,app01,/api/properties,GET,400,2410.82,11057.16,logged,n-1309-5,0
2026-01-17T11:37:03,low,wazuh,network,Normal process activity,33.20.85.190,10.0.0.10,443,admin,mail01,,,0,4238.89,2499.76,logged,n-1310-0,0
2026-01-17T11:38:15,low,cloudflare,web_error,Endpoint activity observed,42.201.235.157,10.0.0.10,443,bob,web01,/images/house.jpg,GET,403,2277.41,2697.69,served,n-1310-2,0
2026-01-17T11:38:26,low,web,web_error,Unusual request pattern,48.194.95.86,10.0.0.10,443,bob,app01,/contact,GET,200,3613.97,23937.46,allowed,n-1310-1,0
2026-01-17T11:39:45,low,web,web_access,Endpoint activity observed,128.58.146.126,10.0.0.10,443,david,mail01,/api/search,GET,302,4814.49,10017.94,served,n-1310-3,0
2026-01-17T11:55:03,medium,wazuh,system,Scheduled maintenance,138.51.11.74,10.0.0.10,22,bob,mail01,,,0,2167.18,5521.91,allowed,n-1311-0,0
2026-01-17T11:56:20,high,web,network,Abnormal authentication activity,151.55.119.30,149.163.77.216,443,admin,db01,/assets/app.js,POST,200,5882.71,19145873.3,allowed,a-1312-0,1
2026-01-17T11:56:35,high,suricata,network,Abnormal authentication activity,151.55.119.30,10.0.0.10,443,charlie,app01,/about,POST,200,1762.31,35898326.38,allowed,a-1312-1,1
2026-01-17T11:57:12,critical,suricata,network,Repeated connection failures,151.55.119.30,10.0.0.10,8080,admin,web01,/about,POST,200,5891.91,34868391.17,allowed,a-1312-2,1
2026-01-17T11:57:36,critical,web,network,Outbound transfer anomaly,151.55.119.30,83.117.63.116,80,bob,db01,/api/search,POST,200,6524.86,24722338.14,allowed,a-1312-4,1
2026-01-17T11:57:45,high,suricata,network,Abnormal authentication activity,151.55.119.30,10.0.0.10,80,david,mail01,/sitemap.xml,POST,200,2403.42,34033904.48,allowed,a-1312-5,1
2026-01-17T11:58:05,high,suricata,network,Request blocked by security policy,151.55.119.30,10.0.0.10,8080,fatima,web02,/api/properties,POST,200,3857.92,39302847.68,allowed,a-1312-3,1
2026-01-17T11:59:08,high,suricata,network,Repeated connection failures,151.55.119.30,51.28.144.239,80,admin,db01,/logout,POST,200,3638.27,3813151.97,allowed,a-1312-6,1
2026-01-17T12:27:59,low,web,waf_event,Request rejected by policy,21.180.109.113,10.0.0.10,443,analyst,proxy01,/login,GET,200,1634.02,1330.9,allowed,n-1313-0,0
2026-01-17T12:28:35,low,suricata,network,Normal database connection,32.237.143.138,10.0.0.10,80,admin,proxy01,,,0,2929.88,5848.8,success,n-1313-1,0
2026-01-17T12:30:54,low,cloudflare,web_access,Unusual request pattern,138.240.185.77,10.0.0.10,443,alice,proxy01,/services,POST,200,1526.58,17029.55,allowed,n-1313-5,0
2026-01-17T12:31:01,medium,web,web_access,Endpoint activity observed,190.130.148.42,10.0.0.10,443,alice,mail01,/assets/app.css,GET,200,2379.89,12159.46,served,n-1313-2,0
2026-01-17T12:31:08,medium,web,web_access,Endpoint activity observed,187.39.225.132,10.0.0.10,443,david,web01,/logout,GET,200,1998.29,24356.03,allowed,n-1313-7,0
2026-01-17T12:31:51,low,web,waf_event,Unusual request pattern,201.37.227.219,10.0.0.10,443,fatima,web01,/fr/properties,GET,301,2056.0,13272.98,logged,n-1313-4,0
2026-01-17T12:33:23,medium,web,web_access,Unusual request pattern,185.95.128.33,10.0.0.10,443,alice,proxy01,/contact,GET,200,1806.89,4915.38,logged,n-1313-3,0
2026-01-17T12:33:29,low,web,waf_event,Authentication event,113.183.183.2,10.0.0.10,443,alice,app01,/fr/properties,GET,200,2872.87,16745.37,logged,n-1313-6,0
2026-01-17T12:55:54,low,web,web_error,Authentication event,25.226.95.87,10.0.0.10,443,analyst,proxy01,/services,GET,200,1233.09,18729.31,served,n-1314-0,0
2026-01-17T12:57:52,medium,wazuh,process,Normal database connection,44.17.98.80,10.0.0.10,22,emma,db01,,,0,2042.2,9346.46,logged,n-1314-1,0
2026-01-17T13:15:58,low,cloudflare,web_error,Unusual request pattern,117.11.5.10,10.0.0.10,443,analyst,web01,/api/properties,GET,200,4709.23,8543.34,logged,n-1315-0,0
2026-01-17T13:16:20,medium,suricata,authentication,Successful user authentication,147.219.73.13,10.0.0.10,3306,admin,mail01,,,0,4797.14,6074.07,logged,n-1315-1,0
2026-01-17T13:17:25,low,wazuh,system,Normal database connection,153.188.74.209,10.0.0.10,80,service_web,db01,,,0,4183.13,2969.26,allowed,n-1315-3,0
2026-01-17T13:17:30,low,cloudflare,web_access,Endpoint activity observed,191.14.197.121,10.0.0.10,443,analyst,web01,/api/search,GET,403,3804.29,1108.24,served,n-1315-4,0
2026-01-17T13:18:28,low,cloudflare,web_error,Authentication event,138.180.15.51,10.0.0.10,443,emma,proxy01,/images/house.jpg,GET,200,3984.52,2127.25,logged,n-1315-2,0
